Europe,Date,Revision,Market cap,Volume
FNTN GR,06/08/2014,0.001722599,3376.1582,17.96777013
LISP SW,15/03/2011,0.007139403,6770.424,3.591816145
SLHN SW,02/03/2011,-0.004901415,5123.0985,19.52793031
SDR LN,10/03/2011,0.040506329,7665.5184,9.65912037
VED LN,05/05/2011,-0.046382468,9270.014,29.42803632
NAS NO,17/07/2014,-0.992073655,1112.5284,11.06665965
ELISA FH,16/07/2014,-0.001698057,4916.7755,8.728256642
AHT LN,03/09/2014,0.02839873,8461.1395,17.35373712
SCR FP,01/08/2013,0.02684328,6216.5832,8.41958977
EBS AV,31/07/2014,-0.198955531,11077.1566,25.75450198
PSN LN,01/03/2011,0.019933555,2215.0207,7.62764825
G IM,31/07/2014,-0.008570486,32570.9647,94.73645837
TOP DC,19/08/2014,0.024385366,3940.9285,4.251610348
GALP PL,28/07/2014,0.025980392,14980.1668,13.23589072
BAMNB NA,10/05/2012,-0.052028804,809.5468,3.73580176
ROG SW,02/02/2011,-0.052239336,132802.4473,182.5919709
PGS NO,24/07/2014,-0.107707782,1911.1421,9.828108184
VIE FP,02/08/2012,-0.106491989,5175.1559,28.96737907
GIVN SW,04/08/2011,-0.094932339,9164.8632,22.87078202
GXI GR,10/07/2014,-0.008714128,2232.0726,3.550213399
SAB SM,24/07/2014,-0.008928571,13678.8347,47.05835386
BOSS GR,31/07/2014,-0.002541805,10092.0761,9.944412031
EVK GR,31/07/2014,-0.049521516,17230.8451,4.561219039
TKA GR,15/08/2014,-0.056044659,15956.7449,45.71459862
ACS SM,01/09/2014,0.002915359,13422.0798,36.43871936
LEO GR,12/08/2014,-0.025523914,2059.8627,10.77897001
NESTE FH,05/08/2014,-0.026482403,4795.5774,9.750769628
ILD FP,09/03/2011,-0.013242293,6235.1735,7.235798732
NXT LN,24/03/2011,0.00447828,5714.9628,23.66509913
STER SS,21/07/2014,0.010920802,7645.5413,4.000090706
PFC LN,07/03/2011,0.023480663,8257.2925,20.97622482
AAL LN,18/02/2011,0.045210084,63272.3547,169.8781724
VWS DC,20/08/2014,-0.005039635,10816.481,62.81912793
KER FP,17/02/2011,-0.01807656,19971.6172,42.37070947
LHN SW,30/07/2014,-0.064458499,26238.7963,47.23047973
ERICB SS,18/07/2014,-0.001421688,41423.0066,58.6279541
IMI LN,03/03/2011,0.031207598,4918.358,11.29362445
SOLB BB,31/07/2014,-0.010368596,13701.0627,22.7555852
MS IM,30/07/2014,-0.208593209,4990.0544,37.32256262
DRI GR,14/08/2014,-0.047863464,1947.5947,15.76355618
DSV DC,30/07/2014,0.012795289,5646.6725,8.700506351
ADEN SW,07/08/2014,-0.01159861,12543.998,55.1097584
DNB NO,10/07/2014,-0.001800979,28900.4702,30.37960663
KNIN SW,14/07/2014,-0.006064384,16378.3057,11.18905495
FXPO LN,23/03/2011,0.037344398,4027.8458,4.043461846
INCH LN,08/03/2011,0.015060241,2928.373,8.118135594
MOR GR,28/07/2014,0.168296882,2554.4954,3.960522189
IGG LN,18/01/2011,-0.030413483,2777.6998,4.810260769
INTRUM SS,17/07/2014,0.018705739,2302.9018,4.256837313
CS FP,17/02/2011,-0.011592742,48570.8461,181.8960315
DG FP,02/03/2011,0.029961436,33064.5652,90.23671837
MNDI LN,21/02/2011,0.076655052,4546.2002,5.525860895
CRH ID,01/03/2011,0.019252548,15967.289,26.55094816
DANSKE DC,24/07/2014,0.035806372,29677.6181,28.4500242
TGS NO,31/07/2014,-0.031040541,2935.3317,9.472154238
GJF NO,15/07/2014,0.037862724,9728.5031,5.802461818
IDR SM,31/07/2014,-0.037065245,2580.2168,18.09963294
CEC GR,31/07/2014,-0.033494468,11759.4789,8.553099505
KCO GR,07/08/2014,0.003027811,1321.675,6.630462138
KNEBV FH,18/07/2014,0.005412756,22737.3697,28.05117887
CRDA LN,26/04/2012,-0.006310604,5076.0683,16.721023
MT NA,01/08/2014,0.015800047,23877.7149,88.84183873
BRBY LN,26/05/2011,-0.010135135,8991.5507,19.55863589
UG FP,09/02/2011,0.076208178,9564.7782,50.36658837
PNL NA,04/08/2014,0.018016398,2218.4379,14.57057197
TRN IM,24/07/2014,0.007741839,10900.2305,36.47508093
DBK GR,29/07/2014,-0.035162762,49277.1566,281.4686417
TEL2B SS,16/07/2014,0.042587833,5371.663,13.25864688
SLA LN,10/03/2011,0.020408163,8320.084,11.25604965
YAR NO,18/07/2014,0.019321509,12825.0844,33.94433769
CPI LN,24/02/2011,0.025316456,7095.0049,15.95202707
PMO LN,24/03/2011,0.047146402,3731.2451,9.295959644
ACA FP,05/08/2014,-0.041113181,36200.0484,72.88399583
ULVR LN,28/04/2011,-0.015807936,98516.7814,53.307812
METSO FH,31/07/2014,0.082899058,5914.4769,10.19904213
FR FP,27/07/2011,-0.019033153,5006.953,26.37901853
CO FP,01/03/2011,-0.040335535,10816.6678,14.7824669
NESN SW,17/02/2011,-0.00416295,192742.9022,298.4659084
OERL SW,30/10/2012,-0.003948276,3258.2767,8.615233129
TEMN SW,29/07/2014,-0.006740666,2622.0666,6.803470739
VOW GR,31/07/2014,-0.006584078,110184.5111,13.33559131
BALN SW,22/03/2011,-0.055625913,5203.7201,16.73411728
SEV FP,31/07/2013,0.037103832,7217.5524,10.42967409
REN NA,17/02/2011,0.003703704,20680.6748,24.4859648
SCHP SW,13/08/2014,-0.010218959,16095.8232,8.920125447
MBTN SW,21/03/2011,0.418837675,1831.9877,7.634705156
DGE LN,10/02/2011,-0.008930591,48230.4028,70.08683307
DLG GR,30/07/2014,-0.034487839,2166.0886,14.72932275
BIM FP,09/03/2011,-0.023407022,4280.0322,3.730358077
YNAP IM,06/03/2014,-0.168,2460.3347,17.96285378
SCHA NO,18/07/2014,-0.496117302,5389.5413,3.298408245
RSA LN,24/02/2011,0.001533742,7833.8005,16.87303509
PTEC LN,25/08/2011,0.002398082,1198.6084,5.917754942
UCG IM,05/08/2014,-0.006621141,45960.7571,358.8422827
BDEV LN,24/02/2011,-0.032894737,1575.3753,9.643862826
AMS SM,01/08/2014,-0.002834883,17481.3636,121.5635259
TL5 SM,24/07/2014,0.006343314,4608.8319,15.1559724
EN FP,26/02/2014,-0.053463505,13193.1849,33.49938726
AF FP,25/07/2014,-0.056767771,3568.4086,37.72319518
HEI GR,30/07/2014,-0.021611921,14426.1037,39.64948462
AKE FP,04/03/2014,-0.018118149,7051.6371,14.07386308
SGE LN,04/05/2011,-0.000177835,6251.4418,9.856480209
TLX GR,14/08/2014,-0.000651389,8810.7518,3.985905364
FCT IM,22/07/2014,0.4,1681.6169,5.277659062
BWO AV,29/09/2014,0.010997161,1921.2196,4.434709254
BPOST BB,07/08/2014,-0.006279109,4901.0986,3.972710248
COMH SS,15/07/2014,1.237777778,1918.64,16.84761586
CTT PL,29/07/2014,0.035564204,1516.7841,4.703187957
BMED IM,30/07/2014,-0.014217999,5766.6453,12.61645905
O2D GR,30/07/2014,-1.904761905,8919.8426,6.253921327
LEG GR,12/08/2014,0.002057238,3801.1821,6.187393229
OSR GR,30/07/2014,-0.143564841,4372.7965,11.07264016
VNA GR,31/07/2014,-0.01067605,7331.6705,6.360930939
GTO NA,30/08/2012,0.018788129,6866.8819,22.39267761
NN NA,06/08/2014,0.284392124,9873.0065,35.13862835
UBSG SW,28/10/2014,0.064234299,66231.6171,182.0840329
NXG LN,18/05/2011,-0.021479714,5221.2038,13.42822207
ABI BB,31/07/2014,0.006583909,174320.153,105.2035515
EXO IM,09/04/2014,-0.55,11224.0203,16.47894269
BAMI IM,11/08/2014,-0.313631549,4893.0145,52.1043222
AMFW LN,03/03/2011,0.01183432,6433.3076,17.21736625
ATLN SW,11/02/2014,-0.006823685,12073.1769,35.74667147
BME SM,01/08/2014,-0.005818667,3538.7007,13.71753463
CLLN LN,02/03/2011,0.007142857,2331.7297,5.559210718
DL NA,03/03/2011,0.080141426,4194.4523,9.497295941
DRX LN,22/02/2011,-0.020703934,2360.404,7.616424958
EBRO SM,30/07/2014,-0.015478166,3261.7963,10.28917153
FIE GR,28/08/2014,0.003348194,5472.6315,3.452019642
POP SM,30/04/2014,-0.046060585,15240.9628,81.89261573
SAZ GR,07/08/2014,-0.021657858,2343.3133,11.07913316
SDRL NO,27/08/2014,-0.059650495,18010.4767,24.03596426
SFR FP,13/05/2014,-0.087012767,6271.5834,7.166061943
SRP LN,02/03/2011,-0.003267974,4666.7295,8.992125427
SYNN SW,26/07/2012,0.010949527,31610.1265,60.52491327
TEC FP,31/10/2013,-0.089178924,11859.7906,33.35891268
TOD IM,13/03/2012,0.02002584,3389.1461,13.41478512
ABIT BB,31/10/2013,-0.000429469,167424.4755,101.3231069
ALU FP,07/02/2013,-0.220779221,3841.1641,50.06709022
AML LN,02/03/2009,-0.022321429,2311.5378,10.21649184
ARM LN,23/04/2013,0.033274947,20727.1621,41.34938656
BG/ LN,31/10/2012,-0.095431034,62976.7503,93.05108526
BPTY LN,11/03/2009,0.005376344,1409.0984,3.504083397
CGG FP,07/05/2014,-0.3152296,2690.0856,14.00840814
COK GR,07/08/2014,0,639.6282,3.164213961
CWC LN,25/05/2011,-0.014084507,1787.0493,3.024428993
DELB BB,08/08/2013,0.005399566,7273.3031,19.34463273
EGPW IM,12/03/2013,0.01,9363.537,11.41907003
FCC SM,01/08/2014,0.157246377,2598.9121,12.22708158
FORN SW,15/03/2011,0.111831505,1800.4031,3.098777222
GCC ID,18/05/2011,-0.010309278,1707.0917,3.154316749
IT IM,08/05/2014,-0.338215859,2807.2376,4.674125632
KD8 GR,24/06/2013,-0.022170748,9917.7811,27.0964139
KRN GR,24/07/2014,-0.00881468,3154.6666,3.247644495
KU2 GR,06/08/2014,-0.010926719,1892.1025,4.233913915
LBK SM,05/08/2014,-0.036842105,2203.6481,8.949643431
LRE LN,24/07/2014,-0.086901901,2051.0837,4.977030755
MEDAA SS,07/05/2013,-0.004340252,3502.8711,6.761135557
NEO FP,30/03/2011,-0.007665094,2900.0596,7.34529841
PMI IM,13/11/2013,0.088588589,2037.3528,30.43926646
REC NO,18/07/2014,0.375,1475.9834,9.874134619
REX LN,29/07/2009,-0.258600944,2675.1862,9.732721555
SAB LN,19/11/2009,0.054082753,44880.2145,57.70507646
STS IM,29/07/2014,-0.00593336,1989.268,6.026190447
TCH FP,28/04/2011,-0.003904977,1332.5793,6.957973009
TFI FP,25/07/2014,-0.081317814,3250.6155,6.195894102
TNTE NA,18/02/2013,-0.114754098,4195.1721,53.16551359
WIN GR,28/07/2014,-0.052534443,1697.1797,9.011733431
ABG/P SM,13/08/2014,0.072076667,4335.2948,36.67906664
AFR LN,15/11/2011,0.011811177,1558.907,7.977925502
APPS SM,29/07/2014,-0.069032051,2127.2587,15.0780826
CGL LN,12/02/2009,-0.107279693,1508.7946,6.204865673
CNE LN,22/03/2011,0.006655574,9818.1466,24.91759578
FOE NO,11/07/2014,-0.194597451,1630.3993,3.572010225
GIL GR,06/05/2014,-0.00650337,2693.9133,4.558072419
GTK IM,09/03/2012,0.036713287,3057.0754,11.56241503
HAV FP,31/08/2011,-0.019342576,1709.881,3.04245807
HOME LN,21/10/2009,0.021254209,4487.1167,21.98159874
JAZ SM,19/04/2012,-0.020493679,1659.5947,6.843490767
LG FP,04/05/2012,-0.007306288,11020.9603,52.14200306
NUO NA,31/07/2008,-0.008488146,2285.8851,10.72961868
O2C GR,28/08/2014,0.022401908,1043.2735,4.157908923
OTELLO NO,21/08/2014,-0.01975606,1987.0525,3.615406563
PC IM,06/08/2014,0.001977974,7164.8888,21.95052512
PHR PL,14/08/2013,-0.010462075,3482.0618,16.443658
RHK GR,08/08/2014,0.042952675,4308.9782,7.16861794
SGC LN,29/06/2011,0.013761468,2950.8891,4.60301007
UBSN SW,30/10/2012,-0.176016611,57121.2479,107.7498207
ZOT SM,30/07/2014,-0.027940809,6591.6723,5.699196265
ALGETA NO,11/08/2011,0.528526626,1173.5293,6.738767216
AXIS SS,09/07/2014,0.0622063,2361.2368,4.979462326
DEB LN,14/04/2011,0,1399.993,3.207416794
DNORD DC,13/08/2014,-0.395905888,1319.9089,4.418587177
DXNS LN,28/11/2007,-0.033133283,4372.4048,40.95363348
F IM,28/10/2011,-0.033902378,8797.3155,215.2024858
FGP LN,11/05/2011,-0.002915452,2772.7979,8.44070056
GKP LN,11/04/2011,-2.735849057,2012.286,13.53601739
HDD GR,13/08/2014,-0.413082336,749.1855,3.537928404
IM NA,15/02/2011,-0.005593649,3443.8228,13.51087264
ISYS LN,15/05/2008,0.075085324,5021.7533,21.2296762
NOBN SW,12/08/2011,-0.129329574,1868.0819,15.14220585
POH1S FH,29/04/2014,0,7084.863,82.26803053
RTHM LN,18/05/2011,-0.011472275,747.0035,5.664260157
SCVB SS,19/07/2013,-0.066346691,16923.8305,20.57178471
TT/ LN,07/08/2013,0.002403846,6600.2231,7.823565012
ZIGGO NA,20/04/2012,-0.004863697,6148.8648,35.73810645
CRBN NA,13/03/2013,-0.627376426,1558.4451,3.988334514
ENRC LN,21/08/2008,-0.011785882,25634.1163,62.04413128
GIB GR,20/08/2012,-0.010354551,1855.0465,3.046451489
IMG LN,14/12/2010,-0.039381948,1546.4256,3.288103666
LMI LN,15/11/2010,-0.035600056,5973.3217,15.83620378
POG LN,31/03/2011,-0.051660517,3011.7492,9.384521792
TKA AV,13/08/2014,-0.010723019,4220.389,3.898024081
VSVS LN,01/03/2011,0.025373134,3095.3082,6.054473423
IPR LN,09/08/2007,0.0129709,13357.0011,80.21019687
LOG LN,14/08/2008,0.021994825,3491.1689,18.95673911
NYR BB,24/02/2011,-0.107591404,1591.693,6.558054109
RTRKS FH,20/07/2011,-0.035208213,3004.4386,5.845666084
AU/ LN,24/04/2008,-0.005136986,3555.3878,14.73246194
BLVN LN,28/03/2011,-0.123207547,1276.7316,8.980093395
BUL IM,16/05/2008,-0.006001704,3727.2496,20.56570053
CRXL NA,13/11/2007,-0.578817996,1245.8805,4.34190162
D9C GR,08/12/2009,0.021685254,767.6869,4.061860698
DCO DC,17/12/2007,-0.014097424,3612.7195,10.87073983
DRTY LN,16/12/2009,0.061594203,1335.6458,4.059921265
EDPR PL,30/07/2014,-0.027771354,6276.4546,3.592874302
GBB FP,31/08/2011,-0.427968306,2245.1712,5.390470394
IBLA SM,06/11/2007,0.01689675,4824.9223,32.07927311
IBR SM,18/04/2008,0.010585586,30750.0692,36.59741185
PFL LN,08/09/2011,-0.017837808,934.0636,3.001294577
PPHN SW,08/08/2008,0.112895918,3202.543,26.69920931
PRA GR,26/03/2010,0.216080402,579.3153,3.052872595
QCE GR,13/11/2008,-0.085918321,2269.0726,75.36009601
RHA FP,07/05/2008,-0.070622148,2364.3796,27.1703804
SR NA,14/08/2008,-0.138416871,4633.0829,13.94609055
SUB NO,22/07/2008,0.02359597,3386.3188,18.72199852
TGM GR,10/11/2009,-0.016183752,2125.133,5.652128946
VOS GR,24/07/2014,0.963435536,1075.155,3.525750093
BIL IM,16/03/2007,0.029520295,5806.4616,28.11502226
IVG GR,12/05/2010,0.202330508,964.7669,3.553021143
MMT FP,16/02/2011,0.011811024,3156.081,4.904588594
OCE NA,01/10/2008,-0.104118404,604.6521,3.728052787
TAA NO,20/04/2007,0.014761012,2707.133,22.35374058
TOMK LN,15/02/2007,-0.055248619,4471.0633,38.13105483
3465593Q SM,26/02/2007,-0.05372617,14671.1154,48.63143499
ALT GR,29/04/2008,-0.00277974,2931.9113,13.41887571
BRI PL,29/04/2010,0.002075563,4142.5564,6.651817571
HRX GR,06/05/2008,-0.056117571,7168.6946,79.09368819
3577044Z NA,08/02/2007,0.002606429,60318.679,236.9597357
AGS SM,27/07/2007,0.001869946,5460.3695,20.38205734
BPI PL,24/07/2014,-0.182330827,2873.5346,5.781703489
BTO SM,14/01/2010,-0.019607843,8876.4063,3.683905564
CAR SS,24/04/2007,-0.062733096,1536.2941,8.952240244
CHG LN,18/01/2011,0.015238095,1820.9432,3.27937169
FWB IM,31/10/2007,-0.892622685,3717.0738,12.95282933
HFD LN,09/06/2011,-0.02238806,1370.031,4.39358242
IFL LN,22/09/2008,0.031714957,573.0043,3.93632897
KUD SW,28/02/2011,-0.198875615,1012.977,3.672416155
MGAM LN,16/02/2011,-0.02991453,1310.8239,4.650516694
NOS PL,31/07/2014,-0.027970894,3076.7431,3.608645179
NXI FP,27/10/2011,-0.059339938,1562.4837,5.182770038
PFD4 GR,12/05/2008,-0.019888801,1069.6205,5.376350975
RIEN SW,22/03/2011,0.03582592,1942.0142,3.000667919
SOO1 GR,19/08/2008,-0.025015666,792.8013,6.82971797
STXEUR NO,24/08/2007,-0.101301581,1249.3092,11.8592924
CPR IM,13/05/2014,-0.028748712,4750.305,9.724019663
BNP FP,30/04/2014,-0.072962974,93423.2307,236.8491936
BOKA NA,19/08/2010,0.062983422,4307.1303,11.00068784
GKN LN,03/08/2010,0.093859649,3564.2922,14.0541471
GLE FP,07/05/2014,-0.034756566,48380.5397,187.5316146
TLW LN,25/08/2010,0.006578947,16984.0187,39.46441904
ROR LN,03/08/2010,0.012292609,2084.1513,3.120248699
CSGN SW,16/04/2014,-0.070210564,49688.4577,108.1859996
STB NO,07/05/2014,0.056326073,2734.5283,7.989235104
WPP LN,29/10/2010,0.01201213,14607.3637,43.22300768
REP SM,08/05/2014,0.010631237,36351.05,164.6642853
GBF GR,08/05/2014,-0.008098002,5647.6867,11.9595075
G1A GR,06/05/2014,-0.004352899,8517.2875,14.85459308
FLS DC,14/05/2014,-0.051191512,3134.0673,13.23969153
CA FP,31/08/2010,0.00806051,32048.1811,68.6716604
MKS LN,09/11/2010,0.011778708,10312.1829,33.40372444
SK FP,26/07/2011,-0.024858455,5226.0108,7.458769257
HAS LN,02/09/2010,0.020833333,2078.1344,5.496948984
ANTO LN,13/03/2012,-0.040630685,19235.0518,31.94367176
PNN LN,25/11/2010,0.025119226,3566.0941,5.346231283
FERG LN,07/12/2010,0.003466107,8433.7129,23.39362462
ORK NO,08/05/2014,-0.028032862,8487.3408,7.343264768
SIK SW,28/02/2013,-0.009759451,6345.6648,7.858709807
RYA ID,19/05/2014,-0.00814664,13313.5664,17.0620089
TEN IM,02/05/2014,0.002764438,26514.4802,33.02126818
DNO NO,08/05/2014,-0.128516058,3671.5806,10.23639425
LIN GR,06/05/2014,-0.015968079,37290.9486,70.70748941
FI/N SW,19/07/2010,0.560891723,1541.1498,3.820277334
HEIA NA,24/04/2014,-0.006508606,40235.3224,44.21519864
COLR BB,01/12/2010,-0.006682684,8003.1342,6.324877776
SCAB SS,29/04/2014,-0.026026475,19288.917,7.844274763
SGSN SW,15/07/2010,-0.005354826,11531.5358,18.29581475
LDO IM,07/05/2014,5.31E-05,5265.1867,33.78299774
EDF FP,15/02/2011,0,78003.0907,61.80858117
SFER IM,12/03/2014,-0.011739594,5328.0964,14.85240767
MHG NO,30/04/2014,0.02357628,5024.3012,25.89948793
ALFA SS,28/04/2014,-0.002620441,10924.0093,23.41406962
GETIB SS,16/04/2014,-0.06326933,6637.9703,27.41712461
CNP FP,20/02/2014,-0.02300995,14289.7793,5.430175363
NHY NO,30/04/2014,0.029182013,11068.3858,19.78974144
CFR SW,11/11/2011,0.007524227,31035.0832,75.97365576
OUT1V FH,29/04/2014,0.132933567,3132.5797,11.05194909
SKG ID,02/05/2014,-0.022458629,5135.732,21.67883958
STM IM,29/04/2014,-0.007270519,8480.637,35.51094405
UBM LN,28/02/2012,-0.002232143,2283.8637,3.578354585
ABF LN,09/11/2010,0.010430248,14057.1854,11.76294608
HNR1 GR,07/05/2014,0.006859243,11373.2748,19.20224251
SU FP,30/07/2010,0.104080089,31188.613,109.6668483
KYG ID,31/08/2010,0.02857204,5763.3408,5.363761122
SAABB SS,25/04/2014,0.027466167,3299.3458,4.33442228
SHBA SS,30/04/2014,0.004717269,31877.9754,43.61025105
DAI GR,30/04/2014,0.005682429,99197.4016,268.5263351
VIFN SW,17/08/2010,-0.00564246,2690.6759,4.053724393
ASSAB SS,29/04/2014,-0.001714458,19567.0588,30.64305261
ABBN SW,29/04/2014,-0.088901077,56114.1923,93.77511905
BILL SS,24/04/2014,0.038079531,3025.6682,3.50042293
DSY FP,24/04/2014,-0.00984589,15264.6002,16.95252547
BZU IM,08/11/2013,-0.034254808,3255.1476,7.114200434
ISAT LN,07/05/2014,0.037005661,5557.9605,7.503191159
DPW GR,15/05/2014,0.004691142,44030.8033,111.1133948
SOI FP,19/05/2011,-0.474486804,1269.6105,9.359015289
ARL GR,07/05/2014,0.118856407,2730.4374,8.193829961
CLN SW,19/02/2014,0.006514658,6754.0331,24.68263085
FME GR,06/05/2014,-0.012190382,20647.6559,40.89178218
BATS LN,28/07/2010,0.008581295,69883.4954,90.00112391
MF FP,01/09/2010,0.067974567,2763.8483,5.2606079
EDP PL,14/05/2014,0.001477286,17472.9843,23.37234724
UTDI GR,20/05/2014,-0.000664906,8899.1368,14.66616209
CAST SS,22/04/2014,0.012298285,2859.3799,4.595065001
NOVOB DC,01/05/2014,-0.007232639,117180.3849,89.11626545
IPN FP,31/08/2010,-0.016069623,2878.5167,3.086759637
VPK NA,24/08/2012,-0.000800811,8171.375,10.55915258
FORTUM FH,29/04/2014,0.009027721,19900.7033,38.58727983
TW/ LN,03/08/2010,2.5,1583.9578,7.529547636
EOAN GR,13/05/2014,-0.008418524,36583.5827,99.88198613
SCYR SM,14/05/2014,-0.045940171,3386.401,38.85161933
ANA SM,15/05/2014,-0.117847855,4721.257,10.65131231
BAS GR,02/05/2014,-0.002878143,106454.4734,220.809108
STAN LN,03/08/2011,-0.013419943,60318.8039,77.54840514
SSABA SS,25/04/2014,0.358008493,2537.7739,11.3926477
INF LN,27/07/2010,0.021873048,3690.6034,8.044037825
HMB SS,27/03/2014,-0.026027876,70889.6735,81.41962637
SON PL,15/05/2014,0.141662475,3555.8552,4.646543319
MT IM,15/05/2014,0.012531969,1056.2567,8.75461056
NDA GR,14/05/2014,-0.054646348,2534.0889,6.934846497
ANDR AV,07/05/2014,-0.045866752,6027.4084,5.590901839
BP/ LN,29/04/2014,0.003101344,155986.4749,173.4737865
SKY LN,02/05/2013,0.00387697,21298.9098,27.42864051
SCMN SW,07/05/2014,-0.006425338,31178.192,35.48784838
RCO FP,30/11/2010,-0.020747165,3231.4745,3.089208032
WDH DC,18/08/2010,-0.002765615,4233.2517,5.53489241
RNO FP,30/07/2010,0.584308497,13209.8638,72.37553238
DTE GR,08/05/2014,0.033970219,76782.8383,118.0227631
INVEB SS,23/04/2014,-0.031669351,27793.5906,26.85571847
VK FP,08/05/2014,-0.026883737,7437.4198,32.28886384
UHR SW,04/08/2010,0.056668686,17302.5318,38.69872038
NOVN SW,24/04/2014,-0.006427869,229504.8129,260.4863008
GBLB BB,31/07/2013,-0.054949833,12968.7299,6.518198016
SMIN LN,29/09/2010,0.018973214,7381.174,11.90457804
GN DC,02/05/2014,-0.001457942,4228.8411,10.56696378
SIE GR,07/05/2014,-0.01916515,117594.8933,216.55253
PSG SM,07/05/2014,0.037844247,4278.0067,6.578498738
JYSK DC,30/04/2014,-0.106324226,3912.8457,10.95310109
CAP FP,29/07/2010,0.051457571,7370.5191,46.50017134
AGS BB,14/05/2014,-0.031653569,10006.7624,14.21786128
EZJ LN,20/01/2011,-0.14599786,2611.8968,5.533281429
SHP LN,01/05/2014,0.017823992,34332.303,93.66156091
CNA LN,28/07/2010,0.018027497,24438.7487,39.83604939
TNET BB,13/02/2014,-0.015341702,6934.3187,3.870138618
BRE IM,14/05/2014,0.029940244,2554.1925,9.206037326
PSM GR,08/05/2014,0.002387128,9882.2091,22.63922281
FRA GR,08/05/2014,0.000429362,6849.2591,4.669327952
LUX IM,30/04/2013,-0.002481392,25482.4612,27.99532371
ELUXB SS,25/04/2014,0.011905678,8033.6084,32.87810311
TEP FP,01/03/2011,-0.010846892,2145.547,5.493284055
TIT IM,13/05/2014,-0.026329114,21726.1223,97.03936673
RRS LN,08/05/2014,0.020440678,7095.4334,28.00645728
SY1 GR,05/11/2013,-0.012155688,5268.4482,7.711824585
ISP IM,15/05/2014,-0.00390625,49141.0495,372.5902531
ICP LN,23/11/2010,0.075276216,2054.9492,3.613920766
MTGB SS,25/04/2014,-0.037482934,2996.4527,7.608529676
BMPS IM,13/05/2014,0.121517185,3879.3691,122.0461025
JM SS,25/04/2014,0.026511,2781.1773,5.520518422
LCL LN,05/08/2010,-0.019371843,2091.6593,4.062150844
CPG LN,24/11/2010,0,16856.5117,31.89692551
BVIC LN,02/12/2010,0.033163265,1781.4192,5.478856343
ETL FP,30/07/2010,0.009167842,8140.8185,11.9300355
RTO LN,30/07/2010,-0.009803922,2913.89,7.043834228
OML LN,06/08/2010,0.010156076,10765.6105,12.55648666
GSK LN,30/04/2014,-0.031935463,133809.0004,167.9151211
BBY LN,11/08/2010,-0.006982039,2782.623,7.711330313
KINVB SS,28/04/2014,-0.065721092,9560.2698,27.62953302
LONN SW,22/07/2010,0.031524387,3703.8486,14.63642297
BNR GR,07/05/2014,-0.00619908,9353.8502,9.736814759
UBI IM,14/05/2014,-0.012495655,7744.2729,62.2852626
HER IM,14/05/2014,0.013968295,3970.7913,4.585476189
MAERSKA DC,21/05/2014,-0.0031528,54163.6215,9.091811297
PROX BB,09/05/2014,0.004517898,10828.8056,15.05220159
SRG IM,06/05/2014,0.001666667,20615.7007,37.67094858
SWMA SS,09/05/2014,0.001267153,6825.0111,21.83246101
MAERSKB DC,21/05/2014,-0.0031528,54163.6215,38.21580566
MAN GR,26/04/2013,-0.25340145,16131.9306,20.2909815
HOLMB SS,07/05/2014,0.020525703,3020.2226,4.302994058
ENGI FP,10/08/2010,-0.002238397,78222.7251,94.51116628
ATCOB SS,29/04/2014,-0.008918346,35245.0581,18.99444178
MUV2 GR,08/05/2014,0.008174309,38953.2477,133.4040479
PAGE LN,16/08/2010,0.058392748,1783.5623,6.054358051
IFX GR,29/04/2014,0.051349206,13294.8687,64.42481705
